 region_name ,Region Name,District Name,Settlement Code, Settlement Name ,Settlement Type, X Coordinates , Y Coordinates ,Absentees (HH) ,Absentees,Absentees between 2015-2018 (HH),Absentees between 2015-2018,Absentees in 2019 (HH),Absentees in 2019,  Residents (HH)  ,  Residents ,Returnees from internal displacement (HH), Returnees from internal displacement,Returnees between 2015-2018 (HH),Returnees between 2015-2018,Returnees in 2019 (HH),Returnees in 2019, Returnees from abroad (HH) ,Returnees from abroad,Returnees  from abroad between 2015-2018 (HH),Returnees  from abroad between 2015-2018,Returnees  from abroad during 2019 (HH) ,Returnees  from abroad during 2019, IDPs (HH) ,  IDPs (individuals)  , IDPs between 2015-2018 (HH) , IDPs between 2015-2018 , IDPs in 2019 (HH)  , IDPs during 2019 , Accesibility , Overall Reliability , Total_inflows , Current Population , IDPs ind (Sites) , IDPs ind (Rural and Urban) , IDPs ind Total , Residents ind (Rural and Urban) , Resident HH (Rural and Urban) , Rural IDPs (since 2015-2018 ind)  , Rural IDPs (since 2015-2018 HH) , Rural IDPs (since 2019 ind)  ,Rural IDPs (since 2019 HH), Urban IDPs (since 2015-2018 ind)  , Urban IDPs (since 2015-2018 HH) , Urban IDPs (since 2019 ind)  , Urban IDPs (since 2019 HH) , Urban IDPs (ind) , Rural IDPs (ind) 
Juba Hoose,Juba Hoose,Kismaayo,KIS - 112,Sanguuni,Site,42.54211333,-0.34918,,,,,0,0,63, 378 ,,,,,0,0,,,,,0,0,8, 48 ,,, 8 ,48,yes,Very Good, 48 , 426 , 378 , -   , 378 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 070,Hangish,Site,42.54888333,-0.365788333,,,,,0,0,63, 378 ,2,12,,,2,12,4,24,4,24,0,0,10, 60 ,10,60, -   ,0,no,Very Good, 96 , 474 , 378 , -   , 378 , -   , -   , -   ,10.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 039,Camp Naji,Site,42.55409333,-0.351736667,,,,,0,0,64, 384 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 384 , 384 , -   , 384 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Badhaadhe,SA-3704-Q12-001,Meida,rural,41.030499,-0.5999,20,120,6,36,14,84, 64 , 384 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,yes,Good, -   , 384 , -   , -   , -   , 384 , 64 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-X16-006,Fikiro,rural,42.710972,0.12185,130,780,,,130,780, 65 , 390 ,,,,,0,0,,,,,0,0,50, 300 , 50 , 300 , -   , -   ,yes,Very Good, 300 , 690 , -   , 300 , 300 , 390 , 65 , 300 , 50 , -   , -   , -   , -   , -   , -   , -   , 300 
Juba Hoose,Juba Hoose,Afmadow,NA-3813-Z10-001,Hilashiid,rural,42.416359,0.00928,43,258,29,174,14,84, 65 , 390 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,No so good, -   , 390 , -   , -   , -   , 390 , 65 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-W17-007,Moofa,rural,42.751289,0.16415,,,,,0,0, 65 , 390 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 390 , -   , -   , -   , 390 , 65 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Badhaadhe,SA-3704-J14-001,Ramate,rural,41.119598,-0.3497,5,30,1,6,4,24, 65 , 390 ,,,,,0,0,,,,,0,0,8, 48 , 6 , 36 , 2 , 12 ,no,Very Good, 48 , 438 , -   , 48 , 48 , 390 , 65 , 36 , 6 , 12 , 2 , -   , -   , -   , -   , -   , 48 
Juba Hoose,Juba Hoose,Kismaayo,KIS - 109,Sabatuni,Site,42.55145833,-0.366728333,4,24,,,4,24,65, 390 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 390 , 390 , -   , 390 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-U18-003,Dhayo,rural,42.77467,0.23899,25,150,25,150,0,0, 65 , 390 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 390 , -   , -   , -   , 390 , 65 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Z15-003,Mareer,rural,42.650742,0.01225,100,600,,,100,600, 65 , 390 ,,,,,0,0,,,,,0,0,20, 120 , 20 , 120 , -   , -   ,no,Very Good, 120 , 510 , -   , 120 , 120 , 390 , 65 , 120 , 20 , -   , -   , -   , -   , -   , -   , -   , 120 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-W17-002,Shami Mubad,rural,42.74931,0.15083,,,,,0,0, 65 , 123 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Good, -   , 123 , -   , -   , -   , 123 , 65 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-T17-001,Toro,rural,42.748699,0.25422,70,420,70,420,0,0, 65 , 390 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 390 , -   , -   , -   , 390 , 65 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 006,Alle Aamin,Site,42.53359667,-0.359813333,2,12,,,2,12,65, 390 ,4,24,,,4,24,,,,,0,0,,,,, -   ,0,yes,Good, 24 , 414 , 390 , -   , 390 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,SA-3801-L11-001,Qandal,Site,42.48455,-0.44825,30,180,30,180,0,0,65, 390 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 390 , 390 , -   , 390 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Badhaadhe,SA-3704-L18-001,Gansagur,rural,41.281898,-0.4229,25,150,16,96,9,54, 67 , 402 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 402 , -   , -   , -   , 402 , 67 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 057,Gargaar,Site,42.56683833,-0.338925,,,,,0,0,130, 780 ,10,60,10,60,0,0,15,90,15,90,0,0,,,,, -   ,0,yes,Very Good, 150 , 930 , 780 , -   , 780 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 002,Adat Gari,Site,42.56425667,-0.339821667,6,36,6,36,0,0,68, 408 ,3,18,,,3,18,,,,,0,0,3, 18 ,,, 3 ,18,yes,Very Good, 36 , 444 , 408 , -   , 408 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,AFM - 010,Camp Garasgacanloow,Site,42.08018799,0.51105933,,,,,0,0,160, 960 ,44,264,10,60,34,204,,,,,0,0,,,,, -   ,0,yes,Very Good, 264 ," 1,224 ", 960 , -   , 960 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,Afmadow_enum_87,Awaq Biib,rural,,,,,,,0,0, 31 , 186 ,11,66,11,66,0,0,9,54,9,54,0,0,,,,, -   , -   ,no,Very Good, 120 , 306 , -   , -   , -   , 186 , 31 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 042,Camp4,Site,42.53407167,-0.337935,12,72,12,72,0,0,68, 408 ,,,,,0,0,,,,,0,0,17, 102 ,,, 17 ,102,yes,Good, 102 , 510 , 408 , -   , 408 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,Afmadow_enum_28,Arbaqarso,rural,41.87284,0.48609,18,108,,,18,108, 68 , 408 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,yes,No so good, -   , 408 , -   , -   , -   , 408 , 68 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,SOMs027955,Xaar-Xaar,rural,42.529415,-0.29048,,,,,0,0, 68 , 408 ,,,,,0,0,20,120,20,120,0,0,,,,, -   , -   ,no,Very Good, 120 , 528 , -   , -   , -   , 408 , 68 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 008,Amuudiyow,Site,42.527425,-0.364063333,,,,,0,0,69, 414 ,,,,,0,0,5,30,,,5,30,,,,, -   ,0,yes,Very Good, 30 , 444 , 414 , -   , 414 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 082,Kaal Modoon,Site,42.52993,-0.36116,4,24,4,24,0,0,69, 414 ,3,18,,,3,18,,,,,0,0,,,,, -   ,0,yes,Very Good, 18 , 432 , 414 , -   , 414 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,AFM - 011,Camp Hargesa,Site,42.07018843,0.51192217,,,,,0,0,70, 420 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 420 , 420 , -   , 420 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 014,Bahane,Site,42.56193667,-0.340561667,,,,,0,0,70, 420 ,,,,,0,0,6,36,6,36,0,0,10, 30 ,10,30, -   ,0,no,Good, 66 , 486 , 420 , -   , 420 , -   , -   , -   ,10.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,SA-3801-B13-003,Far Waamo,Site,42.577999,-0.0484,,,,,0,0,70, 420 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 420 , 420 , -   , 420 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Z16-007,Bangeeni,rural,42.72636,0.03911,100,600,,,100,600, 70 , 420 ,,,,,0,0,,,,,0,0,50, 300 ,,, 50 , 300 ,yes,Very Good, 300 , 720 , -   , 300 , 300 , 420 , 70 , -   , -   , 300 , 50 , -   , -   , -   , -   , -   , 300 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Z15-006,Muudey Qalaf,rural,42.675949,0.02421,100,600,,,100,600, 70 , 420 ,,,,,0,0,,,,,0,0,20, 120 ,,, 20 , 120 ,yes,Very Good, 120 , 540 , -   , 120 , 120 , 420 , 70 , -   , -   , 120 , 20 , -   , -   , -   , -   , -   , 120 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Y16-005,Bugeey,rural,42.724461,0.07493,200,1200,,,200,1200, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,yes,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-V18-001,Tuunni,rural,42.791889,0.18608,99,594,99,594,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,50, 300 , 50 , 300 , -   , -   ,yes,Very Good, 300 , 720 , -   , 300 , 300 , 420 , 70 , 300 , 50 , -   , -   , -   , -   , -   , -   , -   , 300 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-X20-003,Oondheere,rural,42.889019,0.12279,30,180,30,180,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,NA-3813-T07-001,Lafa Geri,Site,42.28636,0.27524,51,306,28,168,23,138,70, 420 ,,,,,0,0,,,,,0,0,,,,, -   ,0,no,No so good, -   , 420 , 420 , -   , 420 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Y16-004,Aboro,rural,42.725868,0.07169,10,60,10,60,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,yes,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,SA-3801-B17-001,Galad Ley,rural,42.74123,-0.04327,120,720,120,720,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 038,Camp Kulmiye,Site,42.54107,-0.343201667,181,1086,181,1086,0,0,70, 420 ,1,6,,,1,6,,,,,0,0,8, 48 ,,, 8 ,48,yes,Good, 54 , 474 , 420 , -   , 420 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,NA-3716-A23-001,Korohirey,rural,41.5308,0.9907,30,180,,,30,180, 70 , 420 ,25,150,,,25,150,,,,,0,0,,,,, -   , -   ,yes,Very Good, 150 , 570 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 085,Khalid 1,Site,42.55121167,-0.361696667,,,,,0,0,70, 420 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 420 , 420 , -   , 420 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-U17-007,Murjaan,rural,42.727798,0.2479,,,,,0,0, 70 , 170 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,No so good, -   , 170 , -   , -   , -   , 170 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,SOMs027637,Axmed Kamatiirey,rural,42.74847,0.30226,65,390,,,65,390, 70 , 420 ,,,,,0,0,,,,,0,0,12, 72 , 12 , 72 , -   , -   ,no,Very Good, 72 , 492 , -   , 72 , 72 , 420 , 70 , 72 , 12 , -   , -   , -   , -   , -   , -   , -   , 72 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-U17-001,Mombaasa,rural,42.761951,0.21151,21,126,15,90,6,36, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,Afmadow_enum_22,Degcaday ,rural,,,19,114,19,114,0,0, 43 , 258 ,11,66,11,66,0,0,,,,,0,0,,,,, -   , -   ,yes,Very Good, 66 , 324 , -   , -   , -   , 258 , 43 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,SA-3704-D33-001,Agodi,rural,41.9692,-0.1301,50,200,,,50,200, 70 , 300 ,25,175,,,25,175,,,,,0,0,25, 60 ,,, 25 , 60 ,yes,Very Good, 235 , 535 , -   , 60 , 60 , 300 , 70 , -   , -   , 60 , 25 , -   , -   , -   , -   , -   , 60 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Y20-001,Oraxley,rural,42.865261,0.05601,50,300,50,300,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,NA-3716-E33-002,Hagar Uagio,rural,41.9706,0.8323,,,,,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,yes,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,Jamaame_Enum_4,singaleer,rural,42.57917,0.16884,90,540,90,540,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,SA-3801-K10-001,Warta Gedaqor,rural,42.43474,-0.37612,10,60,,,10,60, 70 , 420 ,,,,,0,0,,,,,0,0,13, 78 ,,, 13 , 78 ,no,Good, 78 , 498 , -   , 78 , 78 , 420 , 70 , -   , -   , 78 , 13 , -   , -   , -   , -   , -   , 78 
Juba Hoose,Juba Hoose,Kismaayo,SA-3801-E04-001,Yaaq Shiniile,rural,42.171211,-0.2008,50,300,50,300,0,0, 70 , 420 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,yes,Very Good, -   , 420 , -   , -   , -   , 420 , 70 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 096,Mudul,Site,42.54776,-0.3657,27,162,27,162,0,0,71, 426 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 426 , 426 , -   , 426 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Badhaadhe,SA-3704-Y13-001,Z Kolbio,rural,41.0697,-0.93765,10,60,3,18,7,42, 72 , 432 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,yes,Very Good, -   , 432 , -   , -   , -   , 432 , 72 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Y16-006,Balad Raxman,rural,42.71225,0.07806,80,480,80,480,0,0, 72 , 432 ,,,,,0,0,,,,,0,0,20, 120 , 20 , 120 , -   , -   ,no,Very Good, 120 , 552 , -   , 120 , 120 , 432 , 72 , 120 , 20 , -   , -   , -   , -   , -   , -   , -   , 120 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-U17-005,Muusa Makuba,rural,42.765678,0.23024,110,660,110,660,0,0, 73 , 438 ,,,,,0,0,,,,,0,0,45, 270 , 45 , 270 , -   , -   ,yes,Very Good, 270 , 708 , -   , 270 , 270 , 438 , 73 , 270 , 45 , -   , -   , -   , -   , -   , -   , -   , 270 
Juba Hoose,Juba Hoose,Afmadow,Afmadow_enum_32,Suun maqaare,Site,42.07072,0.55296,,,,,0,0,73, 438 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 438 , 438 , -   , 438 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,Afmadow_enum_62,Bula Hoorsan,Site,,,,,,,0,0,73, 438 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Very Good, -   , 438 , 438 , -   , 438 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-U17-006,Dhimbii,rural,42.772079,0.23579,50,300,50,300,0,0, 73 , 438 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 438 , -   , -   , -   , 438 , 73 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 139,Yaqshabeel,Site,42.529415,-0.362293333,50,300,50,300,0,0,73, 438 ,,,,,0,0,,,,,0,0,7, 42 ,,, 7 ,42,yes,Good, 42 , 480 , 438 , -   , 438 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,NA-3712-W28-001,Xasanbaraki,rural,41.73424,1.12628,25,150,,,25,150, 74 , 444 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,No so good, -   , 444 , -   , -   , -   , 444 , 74 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-X16-002,Madhaamey,rural,42.705078,0.09811,51,306,,,51,306, 74 , 444 ,,,,,0,0,,,,,0,0,10, 60 , 10 , 60 , -   , -   ,no,Very Good, 60 , 504 , -   , 60 , 60 , 444 , 74 , 60 , 10 , -   , -   , -   , -   , -   , -   , -   , 60 
Juba Hoose,Juba Hoose,Jamaame,SA-3801-A15-001,Gobanimo,rural,42.639771,-0.03503,80,480,80,480,0,0, 74 , 444 ,20,120,,,20,120,,,,,0,0,,,,, -   , -   ,no,Very Good, 120 , 564 , -   , -   , -   , 444 , 74 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 068,Hamdi 2,Site,42.56167333,-0.341865,5,30,5,30,0,0,75, 450 ,,,,,0,0,5,30,5,30,0,0,3, 18 ,3,18, -   ,0,yes,Very Good, 48 , 498 , 450 , -   , 450 , -   , -   , -   ,3.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Z15-002,Laba Carish,rural,42.661961,0.00667,,,,,0,0, 75 , 170 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,No so good, -   , 170 , -   , -   , -   , 170 , 75 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 012,Badar 1,Site,42.54981167,-0.35435,,,,,0,0,75, 450 ,,,,,0,0,3,18,3,18,0,0,,,,, -   ,0,yes,Very Good, 18 , 468 , 450 , -   , 450 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-Z15-004,Arar Yarey,rural,42.6646,0.01317,17,102,17,102,0,0, 75 , 450 ,5,30,,,5,30,,,,,0,0,7, 42 , 7 , 42 , -   , -   ,no,Very Good, 72 , 522 , -   , 42 , 42 , 450 , 75 , 42 , 7 , -   , -   , -   , -   , -   , -   , -   , 42 
Juba Hoose,Juba Hoose,Afmadow,Afmadow_enum_76,camp Nasib,Site,,,1241,7446,200,1200,1041,6246,67, 402 ,11,66,11,66,0,0,15,90,15,90,0,0,1200," 7,200 ",1200,7200, -   ,0,yes,Very Good," 7,356 "," 7,758 ", 402 , -   , 402 , -   , -   , -   ,1200.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 023,Bass 1,Site,42.5604,-0.339645,,,,,0,0,76, 458 ,,,,,0,0,,,,,0,0,5, 30 ,,, 5 ,30,no,Good, 30 , 488 , 458 , -   , 458 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 030,Burgaan,Site,42.56122667,-0.342475,,,,,0,0,77, 462 ,,,,,0,0,,,,,0,0,22, 132 ,22,132, -   ,0,no,Good, 132 , 594 , 462 , -   , 462 , -   , -   , -   ,22.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Afmadow,NA-3716-H25-001,Tarri,rural,41.632,0.7016,,,,,0,0, 77 , 462 ,,,,,0,0,,,,,0,0,15, 90 ,,, 15 , 90 ,yes,Very Good, 90 , 552 , -   , 90 , 90 , 462 , 77 , -   , -   , 90 , 15 , -   , -   , -   , -   , -   , 90 
Juba Hoose,Juba Hoose,Jamaame,NA-3813-W17-001,Jiinis,rural,42.73016,0.13203,93,558,,,93,558, 77 , 462 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 462 , -   , -   , -   , 462 , 77 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 116,Soyaa,Site,42.56435333,-0.340833333,10,60,,,10,60,78, 468 ,11,66,,,11,66,,,,,0,0,,,,, -   ,0,yes,Very Good, 66 , 534 , 468 , -   , 468 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 048,Dhumaase,Site,42.55916833,-0.338408333,,,,,0,0,78, 468 ,,,,,0,0,,,,,0,0,4, 24 ,,, 4 ,24,no,Good, 24 , 492 , 468 , -   , 468 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 072,Hilac,Site,42.560905,-0.33886,,,,,0,0,78, 468 ,5,30,,,5,30,7,42,7,42,0,0,,,,, -   ,0,yes,Very Good, 72 , 540 , 468 , -   , 468 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 133,Warshada Camp C,Site,42.54540333,-0.350625,,,,,0,0,78, 468 ,4,24,,,4,24,5,30,5,30,0,0,,,,, -   ,0,yes,Very Good, 54 , 522 , 468 , -   , 468 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 036,Camp Hashi,Site,42.552875,-0.350368333,,,,,0,0,78, 468 ,11,66,,,11,66,,,,,0,0,,,,, -   ,0,yes,Very Good, 66 , 534 , 468 , -   , 468 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 043,Dano,Site,42.53152667,-0.355138333,,,,,0,0,78, 468 ,,,,,0,0,,,,,0,0,,,,, -   ,0,yes,Good, -   , 468 , 468 , -   , 468 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,NA-3813-W17-004,Mukoy Gaamila,rural,42.747181,0.15509,25,150,25,150,0,0, 79 , 474 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 474 , -   , -   , -   , 474 , 79 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Kismaayo,KIS - 067,Hamdi 1,Site,42.56279333,-0.341566667,,,,,0,0,80, 480 ,,,,,0,0,,,,,0,0,9, 54 ,9,54, -   ,0,no,Good, 54 , 534 , 480 , -   , 480 , -   , -   , -   ,9.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,SA-3801-A15-005,Malayle,rural,42.66156,-0.00182,90,540,,,90,540, 80 , 480 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 480 , -   , -   , -   , 480 , 80 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Badhaadhe,SA-3708-F27-001,Buscbusc,Site,41.698002,-1.2193,35,210,,,35,210,80, 480 ,75,450,,,75,450,,,,,0,0,,,,, -   ,0,no,No so good, 450 , 930 , 480 , -   , 480 , -   , -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   
Juba Hoose,Juba Hoose,Jamaame,SA-3801-A15-003,Jibey,rural,42.65155,-0.01014,70,420,,,70,420, 80 , 480 ,,,,,0,0,,,,,0,0,,,,, -   , -   ,no,Very Good, -   , 480 , -   , -   , -   , 480 , 80 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
